cve_id,base_severity,base_score,exploitability_score,impact_score,epss_score,epss_perc,cisa_kev,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality_impact,integrity_impact,availability_impact,published_date
CVE-2024-9552,HIGH,8.8,2.8,5.9,0.00592,0.68223,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-06T10:15Z
CVE-2024-9553,HIGH,8.8,2.8,5.9,0.00247,0.47782,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-06T11:15Z
CVE-2024-9555,HIGH,8.8,2.8,5.9,0.00234,0.46167,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-06T15:15Z
CVE-2024-9556,HIGH,8.8,2.8,5.9,0.00257,0.48838,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-06T16:15Z
CVE-2024-9557,HIGH,8.8,2.8,5.9,0.00879,0.74368,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-06T17:15Z
CVE-2024-9558,HIGH,8.8,2.8,5.9,0.00763,0.72392,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-06T18:15Z
CVE-2024-9559,HIGH,8.8,2.8,5.9,0.00763,0.72392,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-06T19:15Z
CVE-2024-9560,HIGH,8.8,2.8,5.9,0.00125,0.32421,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-06T22:15Z
CVE-2024-9561,HIGH,8.8,2.8,5.9,0.00234,0.46167,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-06T23:15Z
CVE-2024-9562,HIGH,8.8,2.8,5.9,0.00234,0.46167,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-06T23:15Z
CVE-2024-9563,HIGH,8.8,2.8,5.9,0.00563,0.6734,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-07T00:15Z
CVE-2024-9564,HIGH,8.8,2.8,5.9,0.00803,0.73104,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-07T01:15Z
CVE-2024-9565,HIGH,8.8,2.8,5.9,0.00245,0.47623,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-07T01:15Z
CVE-2024-9566,HIGH,8.8,2.8,5.9,0.00247,0.47782,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-07T13:15Z
CVE-2024-9567,HIGH,8.8,2.8,5.9,0.00181,0.40086,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-07T14:15Z
CVE-2024-9568,HIGH,8.8,2.8,5.9,0.00247,0.47782,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-07T15:15Z
CVE-2024-9569,HIGH,8.8,2.8,5.9,0.0027,0.50172,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-07T15:15Z
CVE-2024-9570,HIGH,8.8,2.8,5.9,0.20222,0.95277,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-07T16:15Z
CVE-2024-9571,MEDIUM,5.4,2.3,2.7,0.00063,0.19468,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-07T15:15Z
CVE-2024-9572,MEDIUM,5.4,2.3,2.7,0.00065,0.20419,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-07T15:15Z
CVE-2024-9573,MEDIUM,6.5,2.8,3.6,0.00069,0.21429,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2024-10-07T15:15Z
CVE-2024-9574,MEDIUM,6.5,2.8,3.6,0.00128,0.32972,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2024-10-07T15:15Z
CVE-2024-9576,HIGH,7.8,1.8,5.9,0.00025,0.04997,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-07T15:15Z
CVE-2024-9579,HIGH,7.5,1.6,5.9,0.00127,0.32735,False,ADJACENT_NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-11-05T17:15Z
CVE-2024-9581,HIGH,7.3,3.9,3.4,0.01461,0.80033,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,2024-10-10T02:15Z
CVE-2024-9583,MEDIUM,5.4,2.8,2.5,0.00153,0.36537,False,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,NONE,2024-10-23T07:15Z
CVE-2024-9584,MEDIUM,5.4,2.8,2.5,0.00108,0.2965,False,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,LOW,2024-10-25T18:15Z
CVE-2024-9585,MEDIUM,5.4,2.3,2.7,0.00047,0.1354,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-25T18:15Z
CVE-2024-9586,MEDIUM,5.3,3.9,1.4,0.00078,0.23865,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,2024-10-11T13:15Z
CVE-2024-9587,MEDIUM,4.3,2.8,1.4,0.00029,0.06309,False,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,2024-10-11T13:15Z
CVE-2024-9588,MEDIUM,5.4,2.8,2.5,0.00034,0.07881,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,LOW,2024-10-22T08:15Z
CVE-2024-9589,MEDIUM,4.8,1.7,2.7,0.00094,0.27127,False,NETWORK,LOW,HIGH,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-22T08:15Z
CVE-2024-9590,MEDIUM,4.8,1.7,2.7,0.00094,0.27127,False,NETWORK,LOW,HIGH,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-22T08:15Z
CVE-2024-9591,MEDIUM,4.8,1.7,2.7,0.00094,0.27127,False,NETWORK,LOW,HIGH,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-22T08:15Z
CVE-2024-9592,MEDIUM,6.1,2.8,2.7,0.00035,0.08427,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-12T03:15Z
CVE-2024-9593,HIGH,8.3,3.9,3.7,0.73681,0.98759,False,NETWORK,LOW,NONE,NONE,CHANGED,LOW,LOW,LOW,2024-10-18T18:15Z
CVE-2024-9594,HIGH,8.1,2.2,5.9,0.0033,0.5525,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-15T21:15Z
CVE-2024-9595,MEDIUM,5.4,2.3,2.7,0.00064,0.19969,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-12T09:15Z
CVE-2024-9596,MEDIUM,5.3,3.9,1.4,0.00075,0.22983,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2024-10-10T10:15Z
CVE-2024-9601,MEDIUM,5.4,2.3,2.7,0.00043,0.12121,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2025-02-14T07:15Z
CVE-2024-9602,HIGH,8.8,2.8,5.9,0.00255,0.48688,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-10-08T23:15Z
CVE-2024-9603,HIGH,8.8,2.8,5.9,0.0017,0.38685,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-10-08T23:15Z
CVE-2024-9606,HIGH,7.5,3.9,3.6,0.0004,0.10875,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2025-03-20T10:15Z
CVE-2024-9608,MEDIUM,6.1,2.8,2.7,0.00143,0.35076,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2024-12-13T12:15Z
CVE-2024-9609,MEDIUM,6.1,2.8,2.7,0.00368,0.57924,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2024-11-15T05:15Z
CVE-2024-9610,MEDIUM,6.1,2.8,2.7,0.00843,0.73795,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-11T13:15Z
CVE-2024-9611,MEDIUM,6.1,2.8,2.7,0.01205,0.78088,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-11T13:15Z
CVE-2024-9612,MEDIUM,6.5,2.8,3.6,0.00035,0.08162,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2025-03-20T10:15Z
CVE-2024-9613,MEDIUM,6.1,2.8,2.7,0.00382,0.5874,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-26T03:15Z
CVE-2024-9614,MEDIUM,6.1,2.8,2.7,0.00534,0.66358,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2024-11-13T02:15Z
CVE-2024-9616,MEDIUM,6.1,2.8,2.7,0.00228,0.45454,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-11T13:15Z
CVE-2024-9618,MEDIUM,5.4,2.3,2.7,0.00105,0.29072,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2025-03-04T09:15Z
CVE-2024-9619,MEDIUM,6.4,3.1,2.7,0.00027,0.05594,False,NETWORK,LOW,LOW,NONE,CHANGED,LOW,LOW,NONE,2024-12-20T07:15Z
CVE-2024-9623,MEDIUM,6.5,2.8,3.6,0.00039,0.10527,False,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,2024-10-10T10:15Z
CVE-2024-9624,HIGH,7.6,2.3,4.7,0.00111,0.3026,False,NETWORK,LOW,HIGH,NONE,CHANGED,HIGH,LOW,NONE,2024-12-17T06:15Z
CVE-2024-9627,HIGH,7.3,3.9,3.4,0.00536,0.66441,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,2024-10-22T07:15Z
CVE-2024-9628,MEDIUM,6.5,2.8,3.6,0.00143,0.3514,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2024-10-25T08:15Z
CVE-2024-9630,MEDIUM,5.3,3.9,1.4,0.00134,0.33803,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2024-10-25T08:15Z
CVE-2024-9633,HIGH,7.5,3.9,3.6,0.00016,0.02308,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2024-11-14T14:15Z
CVE-2024-9635,MEDIUM,6.1,2.8,2.7,0.00499,0.64826,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2024-11-23T07:15Z
CVE-2024-9636,CRITICAL,9.8,3.9,5.9,0.00327,0.54896,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-01-15T10:15Z
CVE-2024-9647,MEDIUM,6.1,2.8,2.7,0.00843,0.73795,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-16T02:15Z
CVE-2024-9649,MEDIUM,4.3,2.8,1.4,0.00057,0.17421,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,2024-10-16T02:15Z
CVE-2024-9650,MEDIUM,5.4,2.3,2.7,0.0014,0.3463,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-24T11:15Z
CVE-2024-9652,MEDIUM,6.1,2.8,2.7,0.00843,0.73795,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-16T02:15Z
CVE-2024-9653,MEDIUM,6.1,2.8,2.7,0.00229,0.45656,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2024-11-20T06:15Z
CVE-2024-9654,LOW,3.7,2.2,1.4,0.00034,0.07916,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2024-12-17T12:15Z
CVE-2024-9655,MEDIUM,5.4,2.3,2.7,0.00085,0.25393,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2024-11-01T08:15Z
CVE-2024-9656,MEDIUM,6.4,3.1,2.7,0.00055,0.17025,False,NETWORK,LOW,LOW,NONE,CHANGED,LOW,LOW,NONE,2024-10-12T06:15Z
CVE-2024-9657,MEDIUM,5.4,2.3,2.7,0.00177,0.395,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2024-11-05T12:15Z
CVE-2024-9658,HIGH,8.8,2.8,5.9,0.00067,0.20943,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-03-07T09:15Z
CVE-2024-9664,HIGH,7.2,1.2,5.9,0.00288,0.51794,False,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2025-02-07T16:15Z
CVE-2024-9665,MEDIUM,6.5,2.8,3.6,0.00048,0.14323,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,2024-11-22T21:15Z
CVE-2024-9667,MEDIUM,6.1,2.8,2.7,0.00477,0.6395,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2024-11-05T09:15Z
CVE-2024-9668,MEDIUM,5.4,2.3,2.7,0.00044,0.12238,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2024-11-13T09:15Z
CVE-2024-9669,HIGH,7.2,1.2,5.9,0.01182,0.77881,False,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-11-28T09:15Z
CVE-2024-9670,MEDIUM,6.1,2.8,2.7,0.00843,0.73795,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-12T06:15Z
CVE-2024-9672,MEDIUM,5.4,2.3,2.7,0.00089,0.26215,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2024-12-10T00:15Z
CVE-2024-9674,MEDIUM,5.4,2.3,2.7,0.00048,0.14184,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-18T11:15Z
CVE-2024-9676,MEDIUM,6.5,2.8,3.6,0.02669,0.85198,False,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2024-10-15T16:15Z
CVE-2024-9677,HIGH,7.8,1.8,5.9,0.00035,0.08409,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-22T02:15Z
CVE-2024-9680,CRITICAL,9.8,3.9,5.9,0.13704,0.93985,True,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-10-09T13:15Z
CVE-2024-9681,MEDIUM,6.5,2.2,4.2,0.00473,0.63673,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,HIGH,LOW,2024-11-06T08:15Z
CVE-2024-9682,MEDIUM,5.4,2.3,2.7,0.00044,0.12238,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2024-11-13T09:15Z
CVE-2024-9683,MEDIUM,5.3,3.9,1.4,0.00059,0.18211,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2024-10-17T15:15Z
CVE-2024-9685,MEDIUM,4.3,2.8,1.4,0.00115,0.3093,False,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,2024-10-10T02:15Z
CVE-2024-9686,MEDIUM,5.3,3.9,1.4,0.00154,0.36689,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,2024-10-25T05:15Z
CVE-2024-9689,MEDIUM,4.3,2.8,1.4,0.00011,0.0099,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,2024-11-05T06:15Z
CVE-2024-9693,HIGH,8.8,2.8,5.9,0.00052,0.15592,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-11-14T11:15Z
CVE-2024-9694,MEDIUM,6.4,3.1,2.7,0.00052,0.15885,False,NETWORK,LOW,LOW,NONE,CHANGED,LOW,LOW,NONE,2024-12-03T03:15Z
CVE-2024-9696,MEDIUM,5.4,2.3,2.7,0.00064,0.19969,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-12T09:15Z
CVE-2024-9697,MEDIUM,5.3,3.9,1.4,0.00073,0.22679,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,2025-01-07T06:15Z
CVE-2024-9698,HIGH,7.2,1.2,5.9,0.3501,0.96888,False,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2024-12-14T05:15Z
CVE-2024-9699,MEDIUM,5.4,2.3,2.7,0.00013,0.01236,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2025-03-20T10:15Z
CVE-2024-9702,MEDIUM,5.4,2.3,2.7,0.00031,0.06863,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2025-01-07T06:15Z
CVE-2024-9703,MEDIUM,5.4,2.3,2.7,0.00064,0.19969,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-18T07:15Z
CVE-2024-9704,MEDIUM,5.4,2.3,2.7,0.00064,0.19969,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-12T07:15Z
CVE-2024-9705,MEDIUM,4.3,2.8,1.4,0.00049,0.1456,False,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,2024-12-06T09:15Z
CVE-2024-9708,MEDIUM,5.4,2.3,2.7,0.00035,0.08409,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2024-10-31T03:15Z
CVE-2024-9710,HIGH,8.3,2.8,5.5,0.00476,0.63909,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,LOW,2024-11-22T21:15Z
CVE-2024-9712,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9713,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9714,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9715,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9716,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9717,HIGH,7.8,1.8,5.9,0.00058,0.17756,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9718,HIGH,7.8,1.8,5.9,0.00058,0.17756,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9719,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9720,HIGH,7.8,1.8,5.9,0.00058,0.17756,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9721,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9722,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9723,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9724,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9725,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9726,HIGH,7.8,1.8,5.9,0.00053,0.16054,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9727,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9728,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9729,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9730,HIGH,7.8,1.8,5.9,0.00058,0.17756,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9731,HIGH,7.8,1.8,5.9,0.00058,0.17756,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9732,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9733,HIGH,7.8,1.8,5.9,0.00058,0.17756,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9734,HIGH,7.8,1.8,5.9,0.00053,0.16054,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9735,HIGH,7.8,1.8,5.9,0.00058,0.17756,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9736,HIGH,7.8,1.8,5.9,0.00058,0.17756,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9737,HIGH,7.8,1.8,5.9,0.00058,0.17756,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9738,HIGH,7.8,1.8,5.9,0.00058,0.17756,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9739,HIGH,7.8,1.8,5.9,0.00058,0.17756,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9740,HIGH,7.8,1.8,5.9,0.00058,0.17756,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9741,HIGH,7.8,1.8,5.9,0.00053,0.16054,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9742,HIGH,7.8,1.8,5.9,0.00053,0.16054,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9743,HIGH,7.8,1.8,5.9,0.00053,0.16054,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9744,HIGH,7.8,1.8,5.9,0.00058,0.17756,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9745,HIGH,7.8,1.8,5.9,0.00053,0.16054,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9746,HIGH,7.8,1.8,5.9,0.00058,0.17756,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9747,HIGH,7.8,1.8,5.9,0.00058,0.17756,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9748,HIGH,7.8,1.8,5.9,0.00078,0.23916,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9749,LOW,3.3,1.8,1.4,0.0005,0.14888,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,LOW,NONE,NONE,2024-11-22T21:15Z
CVE-2024-9750,HIGH,7.8,1.8,5.9,0.00079,0.24051,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9751,HIGH,7.8,1.8,5.9,0.00079,0.24051,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9752,LOW,3.3,1.8,1.4,0.0005,0.14888,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,LOW,NONE,NONE,2024-11-22T21:15Z
CVE-2024-9753,LOW,3.3,1.8,1.4,0.0005,0.14888,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,LOW,NONE,NONE,2024-11-22T21:15Z
CVE-2024-9754,LOW,3.3,1.8,1.4,0.0005,0.14888,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,LOW,NONE,NONE,2024-11-22T21:15Z
CVE-2024-9755,HIGH,7.8,1.8,5.9,0.00079,0.24051,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2024-11-22T21:15Z
CVE-2024-9756,MEDIUM,4.3,2.8,1.4,0.04136,0.88185,False,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE,2024-10-12T07:15Z
CVE-2024-9757,LOW,3.3,1.8,1.4,0.0005,0.14888,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,LOW,NONE,NONE,2024-11-22T21:15Z
CVE-2024-9758,MEDIUM,4.3,2.8,1.4,0.00089,0.26185,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,LOW,NONE,NONE,2024-11-22T21:15Z
CVE-2024-9759,LOW,3.3,1.8,1.4,0.0005,0.14888,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,LOW,NONE,NONE,2024-11-22T21:15Z
